,price
5372,0.0759642679912726
15995,0.13486257381741484
5504,0.3285678033293316
14282,0.5017134509188654
13028,0.4297601269043751
7558,0.08244475878228855
506,0.5755145557551596
12939,0.20740410372372822
12118,0.8768475914170789
2042,0.9943226146989447
4687,0.15450891579669768
14276,0.07876958254502485
1620,0.5978466927895261
16782,0.016265950454895043
14251,0.028801661368550398
16117,0.5966715039501246
42,0.16793037378383224
2851,0.22019037724848461
12879,0.2966902977722735
6008,0.16917289255819032
5686,0.6621268068902162
315,0.4813840521956426
15510,0.22665566895676018
16644,0.1432731801422855
8324,0.1621971249815721
13630,0.10191689450100645
2257,0.14893047918675942
7343,0.46677694703743067
958,0.18072152589310808
920,0.1550910709302786
4252,0.08850207808008506
6141,0.4958614596696362
5659,0.7741355693884149
1775,0.0443825654348309
15348,0.6017726204310149
10545,0.06608504194148712
10090,0.3792283287523239
7584,0.2892192444097311
8053,0.05754507392290417
13578,0.13401292164626308
17230,0.06905724873391365
12266,0.06576890194365013
9501,0.4277213721751603
3453,0.13211178757792152
6746,0.10601817087113763
592,0.10165030939561934
15590,0.10576676902857152
14805,0.9975885905006958
3041,0.11474576700230726
4982,0.35770525586963164
11770,0.08345671043188047
13601,0.5515820568665064
7204,0.16136049684850026
16177,0.03400734234073612
15536,0.13935936762753992
11035,0.10293692572842249
7755,0.2575618289512809
10954,0.11393152019618707
13699,0.451133079061092
11016,0.725510113408805
5496,0.038112018132650805
16522,0.10037053499076559
10788,0.07090169846245017
5649,0.8649924789008069
13160,0.9604198275403231
17598,0.1518074551236711
301,0.481759957466072
10661,0.17711174415248937
9616,0.26359274517947506
13236,0.2370848532486659
8046,0.6664944150780795
3883,0.05323082414824817
210,0.33747195645490735
16830,0.14658057404736904
4596,0.35654947576725227
10240,0.06636600603973632
413,0.2743364454003046
15587,0.20438810935300517
12458,0.09036692622022485
11569,0.10167633276193491
9323,0.363631622061781
14962,0.6194852902116285
13036,0.22847016030603104
12981,0.057961348000024726
11805,0.05980474978782439
6911,0.9254685042738833
5312,0.1504412412500189
4346,0.2040475137537935
14067,0.020163597230300864
7352,0.8031537961693925
14552,0.08815686836803996
812,0.19289538312623333
14533,0.6889735261768869
10300,0.10119660935216968
10925,0.5691504764678714
11775,0.08789836250327908
6482,0.9916392236168367
11698,0.10569959767285274
9930,0.08037656491312552
13728,0.6606610626487923
12513,0.24397259745636882
756,0.6792288225065151
9064,0.10161766232862846
7559,0.12805245540612967
12727,0.10715778892622783
11616,0.04238869559834997
8723,0.30694879575253337
12804,0.0841632330664945
3697,0.43205072743337425
2401,0.16339226018643002
16717,0.16710483375114704
9502,0.48110596288021207
16925,0.054633823636366416
14649,0.2354268152035086
572,0.32091133631909474
17535,0.26621351297288914
1748,0.14245585315830903
7505,0.45411430528145136
11583,0.17276356459627498
16144,0.1393222468426138
3569,0.07739127643214444
11405,0.3668176823668408
11122,0.9645692576222619
4181,0.105954790666306
10943,0.10792846166615543
9119,0.4248933940516439
2013,0.08850220401106852
8659,0.7056067860951637
967,0.23298020012848702
15374,0.20043224234371043
17066,0.13066159118911763
12218,0.20722873868283168
8565,0.07253566110548844
3954,0.20906689889336696
11755,0.7629888679893166
521,0.4980635792840065
4218,0.04969457111825648
9608,0.1303521853515094
13457,0.08652846796567899
14607,0.030662662093980848
3542,0.9141571423080713
10002,0.5022244123305829
9472,0.13705876185217097
13736,0.09184107757414749
2802,0.6072747835506129
3758,0.7336255419343306
4405,0.06207535476873495
6242,0.14697009333968075
16723,0.3318715122822485
13874,0.567693564454769
11211,0.523656529217084
2968,0.06384347317930711
9157,0.7767335108634735
16744,0.07280719034107326
17162,0.2959697765978421
14973,0.07175015339387163
10013,0.9930091618095009
541,0.010661732824338665
925,0.42915334756630646
594,0.23872907107246477
5307,0.04703940477540423
4917,0.11338843108886397
14664,0.5834460567679621
12323,0.07846515412297488
17660,0.4480815937268257
8227,0.10892943928792147
9131,0.19983670021909505
11660,0.998643506049762
7713,0.2135220632958738
6254,0.4652982484979338
5156,0.1398784757911894
11773,0.5287951704695735
7677,0.16191626067209927
10787,0.3063716273827001
384,0.9067824473026636
16604,0.1780053114682603
1917,0.29201096990213554
877,0.2032256710527192
12602,0.23710632624673308
6914,0.17920545096673285
12742,0.09007954434475246
2602,0.06530039814363996
14774,0.40884393886406495
14758,0.0407481564731491
6127,0.5645220681943307
5888,0.04438242905196803
3395,0.995970984130938
3589,0.3557892921482319
11625,0.2375427440496487
2242,0.4762023531874852
9562,0.2085410870505648
14078,0.021842936239460074
484,0.0852800652703465
9047,0.056773513977501855
1894,0.4404182690426647
9337,0.38475021666110804
11846,0.14567326919229936
15555,0.5068856795009641
11592,0.10079698703253691
16179,0.16761448337375393
1338,0.1459315506081356
7611,0.1417180280376696
11299,0.06881836375890228
17376,0.04276342911210482
5923,0.8400348948969624
5783,0.07167717468270186
7883,0.5206968024904911
6313,0.08850266634477058
5956,0.9005124660697955
6859,0.38232070918206484
2169,0.8858825695761189
11062,0.9943586628796972
2132,0.3095427200951408
12309,0.16767211117025693
791,0.08235067466666175
2998,0.10733841694142178
12870,0.9774912386691331
15731,0.17833460183060515
6391,0.044382382891899226
7681,0.06649036405459663
12447,0.26537898349347566
7785,0.11373139141347216
1381,0.8685005468479767
13467,0.961968275299965
9656,0.11474178820690545
8117,0.07528755016985735
13164,0.47866737015341126
9321,0.35411766215406587
17025,0.22296820546547866
10792,0.40324567285794044
8925,0.06102243886432079
4566,0.2855363716412664
1303,0.46620732323346087
549,0.661889420846144
17357,0.5180985915512601
9917,0.1936912389347955
8988,0.49613163840911595
1314,0.06405116254054109
13672,0.11781922130783287
89,0.26200560658289296
15033,0.13127299721483168
9813,0.6525113817215207
7661,0.9189608769594991
4774,0.12692185433809577
17267,0.06667697822734206
11393,0.19486138458991853
15830,0.20426299221386868
2046,0.044098063817748626
7553,0.07881990649507875
4240,0.32881303823282304
5402,0.10250038434148344
6369,0.13152622900555413
15564,0.5548616774747825
3882,0.8463347452766747
16851,0.43175073235429984
11163,0.17411120055909024
6221,0.11296296166159896
6403,0.2366841665657585
15912,0.11733310756698509
16204,0.1313084131715482
977,0.40171313069278497
2831,0.06384078489689571
10722,0.5640668973121862
8856,0.6703935520522694
4281,0.10611813079185654
16376,0.23386715518009069
9741,0.10516725337723538
8967,0.17496068578711818
7420,0.7438336375940692
8306,0.6021376580916051
10718,0.1299324970761843
9605,0.1337227343905923
6411,0.1355664440234418
994,0.4088383935568079
271,0.20472720045911064
3426,0.07530265831017069
8138,0.750734257484686
16834,0.32948994090934974
12361,0.02309323751144389
16106,0.23988220807214747
10498,0.35728386778495563
6527,0.9762841849926472
13093,0.2662723401454947
11588,0.07920274010592852
12207,0.7951233948531183
14516,0.22537472710153486
14695,0.30058817749841654
11315,0.15273910742465563
4209,0.10058776041619825
15373,0.15731561111061498
14326,0.08716786690497486
6437,0.12948565908225876
5601,0.13955645333067296
13846,0.3373701330560993
1283,0.7792338024421659
3721,0.23609820387067754
13196,0.954029415634624
14087,0.3356336837682407
14779,0.2894543941554392
3973,0.10801963149686143
13660,0.08687508000357261
14845,0.3565654401196721
16505,0.09686612109347313
9265,0.9472221426119265
11898,0.9259196014764421
13311,0.1004590174580496
13990,0.39126212600441845
110,0.2237517953037872
9582,0.07752906017020803
2109,0.5193098089175612
658,0.06397991568308195
12054,0.5041817847506536
11282,0.08996721136946338
1246,0.10576791164068866
6990,0.6517387527332228
14197,0.21845813462810404
17500,0.5473026263113382
1586,0.11038512960073246
363,0.04053442915743839
7506,0.10433920934152922
17202,0.06643484075701786
4368,0.9007945709721682
1697,0.1715631813716935
334,0.6600131070170615
142,0.6445685933368611
11527,0.09180524321345145
16235,0.9925461052262973
17429,0.4757332533035833
525,0.7976720434792426
16824,0.19464135023765508
11880,0.15946523064915177
9262,0.07090245838698243
7671,0.0620698874926694
1741,0.057656857111051736
7636,0.0623199774568673
16147,0.10431653280964777
1371,0.17968334791227547
11622,0.767684779893777
294,0.047564435268256086
6525,0.8743685823464302
10938,0.10682483786545607
12969,0.18081399021732905
10414,0.5941159648304686
11056,0.17714720183667954
11816,0.9324187455764898
2798,0.16579144064059187
7581,0.08309115236342285
7295,0.993384298103409
10771,0.014214766514315488
11826,0.12525515158985293
8776,0.9765962117605923
2906,0.05323482354627277
1849,0.10493992833794406
880,0.6201056780759818
11810,0.06229973443186977
1783,0.06150278360626981
14620,0.2246687643303382
14563,0.11465892371623888
6972,0.19244059768563918
9196,0.8157808122081762
15779,0.10277043594842601
5102,0.11284129162294738
5351,0.07557270060997205
15305,0.9538924677390664
14221,0.6683950243688864
6162,0.4740114274027887
134,0.1621457534286141
699,0.30089842016483287
8270,0.31054597494042363
14760,0.047786050819309055
10529,0.06420753147100451
7037,0.7540904049470534
16417,0.7769107423540201
10944,0.0675755985777528
5925,0.9346203412323136
12559,0.15785887246193978
12616,0.3754314807552298
14765,0.2117300626849922
12818,0.2822672885205036
15218,0.49811199446370863
15506,0.1538628768480718
3198,0.41679397641228394
4217,0.9765286239498817
13750,0.8307437051312214
7695,0.8432178062039474
7592,0.48694401572854223
16382,0.2757347066904246
5018,0.8713963228946994
10927,0.21026557279929683
5090,0.1463527846817868
5937,0.11166310315140997
13893,0.2539173688588879
1168,0.11067542910015181
1710,0.20711297929024539
6449,0.2535451770918784
9319,0.20668396494713917
13180,0.9416813665415651
12395,0.4883620448110498
6481,0.9826238067180766
3690,0.6403226435823379
252,0.6518727491108859
15135,0.034006399553542586
4940,0.22677006979835357
7876,0.10539014541456523
7718,0.039950967556300364
13947,0.3407690759664221
9324,0.08943996545218076
14767,0.32042589980131625
517,0.05964305700913007
5104,0.5507346039855818
13015,0.2735301477835932
2967,0.3897730674698693
9384,0.42097904265288066
15663,0.9585960152330627
728,0.026879430969035056
7654,0.8531007964608402
12047,0.043625573208737695
13967,0.04618652950670729
4660,0.38821742055530783
8690,0.17517665817960937
3920,0.06649042821875098
17266,0.30129153513276635
2339,0.12777214915723795
13061,0.1300014223115854
3019,0.6275265918713778
14121,0.1741617405954468
16302,0.8331754652719713
11856,0.31054788701796965
2681,0.04256693233126986
15888,0.6637202673495648
4579,0.12501707958497849
10579,0.06644126415937297
10484,0.06881216799908645
8185,0.08850197409982516
15470,0.7717093190123175
3539,0.08034932391421698
14636,0.058543894378718715
12111,0.5274539018801858
10084,0.24425740983800082
4672,0.9555187625829465
485,0.0862510810021929
15613,0.7444513470149242
17020,0.12755101514306086
12931,0.11530810359956367
10046,0.03551685658145257
13873,0.19952306948739834
9495,0.10867788937063468
9801,0.5999467526511695
17195,0.4750402353458545
10704,0.6680097668747269
13760,0.07418142220388124
3091,0.2183547815501246
14001,0.9878241997812052
8613,0.08376299508757964
1903,0.3878114074889969
14201,0.9696510901503151
4545,0.7147094088320783
12273,0.2544963949960797
17715,0.3346646977735232
12355,0.11474593169281634
4784,0.2655149854035702
2776,0.09289007295705935
12834,0.4601717914694377
5408,0.07636835004905954
5103,0.06207648458712125
10814,0.509813169077231
8886,0.800434606358223
4411,0.1257358427056025
11533,0.07979323704485065
16088,0.1745459379484534
6215,0.139019059756723
3497,0.1843628334106857
15446,0.24586464958825457
5669,0.10430543336423945
2785,0.06207638817062346
1541,0.11474310760791141
8468,0.08850095556587166
5223,0.029356916085158412
5269,0.5595421649799577
2946,0.10555167515040015
15552,0.6602984243366531
13286,0.06773256029844175
4402,0.30726108960056403
6182,0.9852987143796166
2312,0.08235116024272437
13569,0.1045326569688308
6600,0.17357914102688532
15869,0.3349821476741138
17085,0.2385925287388464
796,0.7292075718526075
1540,0.38461820437668803
12946,0.09209305573393746
13674,0.13586466777004094
11680,0.07448047547311505
11455,0.07567213808140998
11888,0.5332439723293615
8103,0.3085526363205
5645,0.6344141473759917
8739,0.037049969519002995
10499,0.04530979625468475
10735,0.09477133847384897
7567,0.8460960807906702
10123,0.0788312086690788
4437,0.6533236326383869
14814,0.9095217510356504
5904,0.4894938680446325
9284,0.9423616920766279
7411,0.2695645821129058
694,0.39454185929984176
9105,0.9024332292995687
15369,0.07966659466168134
17846,0.8601441253554435
13382,0.16768127917224526
9674,0.06090563266647243
2836,0.3800226622448758
5114,0.11936118884622543
9929,0.4722336859592463
13437,0.43660250892259755
7741,0.8853041207523941
14433,0.08290976208486056
4487,0.09842575400320579
4504,0.05452534868295869
4247,0.48494015593742007
3141,0.08965893373824649
3158,0.2825078310088464
12509,0.11746247976331393
10283,0.8937436336547732
133,0.28053554858329705
732,0.04880947226145841
7285,0.24779724067886574
613,0.31483101474660113
14088,0.08972772584686613
1582,0.09583599205564913
1446,0.2230251473620884
13824,0.43916718864354065
2413,0.04120338453844725
14368,0.052238782785929694
1490,0.30931519507212896
14777,0.12934153231430343
2379,0.1548842520255682
104,0.34338056424841734
15619,0.18427252003033484
15589,0.3704941408850751
8472,0.8529260886805697
7651,0.06774538879495551
7588,0.6651687800635551
1029,0.03455412104639721
1860,0.07530969360150927
16582,0.4326968303079073
17425,0.5458603303319601
10251,0.10740530842650699
3663,0.9491598112982935
2305,0.03463101985910236
10709,0.2948699104983256
15203,0.04408018460955639
13224,0.06098481590287266
17212,0.1661558824280959
1579,0.27853714796047135
9433,0.06609779643890536
5941,0.06649235537400092
7161,0.7127311270048392
548,0.410376548550747
3107,0.09160071569928309
5493,0.1902915746645189
13459,0.033770742238003235
1036,0.9751758462576257
12329,0.10459925840847009
10033,0.4249260507608648
11261,0.7908444020127562
1384,0.04215809035663681
3034,0.2069229730046559
2473,0.3533321947800346
2282,0.20628078011221532
6745,0.850378852901862
10526,0.15064569283432908
7021,0.029047927414828204
3570,0.14892416404207015
13421,0.47175347383250904
5656,0.9908050494311296
2634,0.043493667807912924
6197,0.08321952031457432
6954,0.05765676638016552
4160,0.6923457332196171
12666,0.11355659749454505
7312,0.05636667533491211
7966,0.31118710919276993
6108,0.1449295961448184
4589,0.11873987174703458
12396,0.17403516157313953
12443,0.5124343507187387
5909,0.7066638206886561
13491,0.4257067346398003
8459,0.9164507990077463
783,0.34309115980451804
13768,0.09505365561444569
12227,0.4679832295284276
9232,0.2966609591529812
9519,0.06454862812415149
11384,0.06157653174577618
4114,0.07266353675892154
8294,0.1749038450155412
581,0.07383836483457527
9613,0.5358086614263714
3123,0.07617417236246102
5340,0.417752312221978
13797,0.04339221012302601
424,0.9750391656017601
3828,0.06119208476435007
15891,0.36353987046059427
8738,0.9335985696605642
12124,0.9971829107418679
14726,0.15668224678560194
5175,0.2855488663353238
17691,0.05101168021204148
1855,0.132109129524578
10134,0.0890012551343724
14583,0.9307961120545769
14140,0.020163597230300864
2797,0.11474581170087149
16165,0.9048735036966732
9117,0.5175678083967519
5464,0.45409734474097996
721,0.0956675598725338
2889,0.05765660051387144
12142,0.6441737897370814
1745,0.5136554788299524
5603,0.10584639919990702
2223,0.24959949185060626
11825,0.14571881410036175
4096,0.3805982391350696
2448,0.4382033147277258
3949,0.18198602368794764
8899,0.19939501392464268
13735,0.07443999948235228
12952,0.26380418234922287
10804,0.2960114201130535
10118,0.1960990808385265
4219,0.0510158103201538
3927,0.09301674946289475
16635,0.2772421966551183
9116,0.10508215083559674
1908,0.7119102270237923
11206,0.06621098776660528
2091,0.31489191141660944
4921,0.4599653676292409
2652,0.6877021318351225
16637,0.3507474120212736
6835,0.11209362241291577
12667,0.029468523431668253
135,0.9227197161459154
5289,0.05765740195903249
9561,0.06119139610643828
15398,0.05835001399038932
9443,0.04261003276528897
12291,0.06818588858461755
15538,0.7837811840558205
4075,0.2596690508028143
3341,0.062074687072411774
7055,0.5829368434429288
14279,0.3226256349985929
9557,0.3939413925603458
10691,0.6599357844404806
13290,0.5280887671360784
12849,0.04026646984542379
1449,0.40116629505270257
10831,0.09724814115307578
11568,0.05795648488469805
2759,0.03534642382031185
938,0.6208277077747595
12863,0.6031622370196545
10350,0.1268938545735145
2485,0.2339968453114173
587,0.5624775746580516
15811,0.0848294961106855
13597,0.5050560008103183
11786,0.3683257081423319
6381,0.0461538007522223
5720,0.0418333451559085
4648,0.5484027354725184
10574,0.9520461298132873
2801,0.25916864256157857
5918,0.14068832826966443
2550,0.039191537388203704
4397,0.06266712202994193
371,0.07047589164327932
16037,0.0634734652279796
16269,0.481370915113277
2977,0.03995073805622508
14379,0.4741245751802819
3472,0.10996214301234039
1017,0.04438139304374626
2636,0.04438229088656928
15128,0.26879693672266125
14547,0.06497911255433707
14719,0.9212184803899854
3587,0.42396346552182107
10319,0.2035180137886848
7899,0.08850267882267522
14525,0.2065038400439947
15154,0.43766286530293996
15467,0.06200593221687809
4945,0.19836799836659932
5295,0.21683658816940224
8940,0.05382649949504481
2235,0.08384275207497285
2610,0.5323872217670218
17307,0.3500131870070902
2408,0.0700204188373351
2743,0.8439059408982482
12405,0.05223945482378858
11582,0.13051548389483345
13193,0.12140603346379386
12612,0.3470593037524292
1613,0.06296155239021144
13063,0.2791805570027326
516,0.8710600963887768
3201,0.31013876992080186
14833,0.1663401092686799
14187,0.9536841185010562
2901,0.09707510521331385
6067,0.07268183997841626
5005,0.17838844996787537
9883,0.9890648616396812
462,0.11204861131622085
4121,0.2806284178403329
16400,0.5666566141300996
1423,0.30554386353263063
2456,0.056284330487873985
15662,0.3332738647465144
4559,0.1051393151813401
13360,0.17745831725909408
7977,0.9115314098441788
6263,0.567129669893179
16855,0.05802891979128995
6257,0.7226063384616631
15807,0.4291836264264886
402,0.14840948730994694
16790,0.06638781455366614
7679,0.8662696519651614
6042,0.10087905519890368
12890,0.6668999922452771
15986,0.10620073205836239
12944,0.7909085260322717
6692,0.07671285497595846
8806,0.9951540771474611
5459,0.05460881124185277
2897,0.1250255388031062
5225,0.5157801338938188
8792,0.46068794472496216
14113,0.38418426661391214
11959,0.5061572672464484
5733,0.11387588001116399
8177,0.724996635133996
14059,0.020163597230300864
15189,0.2116197621532196
1776,0.11648497043226325
5540,0.17411260004494392
17796,0.23295381149301708
8469,0.10446892956082747
8817,0.30379370481134704
7921,0.6725137496885658
12240,0.17505519067831612
12777,0.8174488147117903
5069,0.7361586877074177
10679,0.055810777035967
4347,0.16867113832422184
10212,0.06536279667523535
9240,0.017116938645641414
7040,0.3582997029828269
2381,0.08850216828658476
9892,0.7544778744837033
16073,0.06757065297210894
9014,0.05464148766674727
17785,0.1280672779061338
11821,0.07245250036192165
14341,0.23114650555377605
11854,0.99999003312087
6281,0.17411286661750414
14614,0.06637404678302754
6531,0.17362513249545553
10243,0.08540364284983257
7465,0.5977278522678324
13668,0.01935161246474334
4293,0.09916436921667643
9531,0.0796801168693989
10476,0.09215907761184335
3437,0.06205930898486517
1551,0.25303884495495754
9649,0.21644759349169634
1119,0.4983078989640897
10705,0.32791781514800683
1769,0.36492353928363097
7303,0.08421882433778055
7481,0.5908115076488794
1414,0.2268538722556842
2772,0.13422582123688867
11484,0.23985553455288625
6018,0.2142008196932949
10903,0.3429090175255031
12895,0.4110915069705036
8742,0.06543597642544519
16227,0.5757686747809115
13005,0.7307992451144173
16479,0.09686612109347313
9111,0.08586728531004673
2694,0.15752756586332314
9011,0.06544747136186095
15971,0.08649198072590324
5832,0.2373244056677991
3277,0.2785825598048334
3836,0.3144102832467408
4798,0.0735460737167995
1019,0.13571160292848483
10389,0.15364219037692567
14510,0.1077423500689298
2224,0.6459063618201771
16447,0.9901923916035951
17315,0.06674621866501279
13432,0.018507482838670063
9513,0.22952746406834806
13071,0.27640266271884295
3857,0.2893013739682562
2236,0.044139452456910325
13554,0.4560928778916001
16527,0.05999063225764698
6305,0.16440324223440317
15143,0.4931066526281172
543,0.047476668937696156
10935,0.4847418483316431
17745,0.45545813162896437
10428,0.17717274876974753
7932,0.7599626063645701
16198,0.12101891507106204
3098,0.060307894110451746
3955,0.20576019644758964
17507,0.14377835697493857
16797,0.12379832850779313
17001,0.3877145882919427
8030,0.4055269641507433
4668,0.7121293286516154
2630,0.06649036405459663
12899,0.17326219514298677
17445,0.5611326840684514
5538,0.03947095452364615
11619,0.9107061357672003
4228,0.17760270397346972
1044,0.7621526527706868
14277,0.2854892482981949
4002,0.31892206684867574
3417,0.05397170254081964
3529,0.7448144475622374
11033,0.0840740201605018
11924,0.10874632729568075
5291,0.3319899624180987
2048,0.9756581597401771
1871,0.46755633611323616
4685,0.2905705674435197
16044,0.6030195041944575
6389,0.23936260300122628
8954,0.0706673789178417
1796,0.09243470197575601
1601,0.0969968312611143
8035,0.5147857797322022
7782,0.5933981430690024
5774,0.4308718622987559
7393,0.29283586078846
5685,0.12339112573956218
14013,0.8312953461805493
4427,0.08788534052894532
13717,0.03639033162914793
1196,0.16865871194675486
10865,0.5564753829574742
4430,0.4651946238424745
13773,0.20272008078386708
9204,0.633243037938983
10755,0.02191167108279217
4508,0.6958363103064972
3340,0.0851552861699126
4440,0.33187134145129066
340,0.40577427124969534
9506,0.10430739696449054
16554,0.061483313888992065
8118,0.2598386577154504
10780,0.920272768522058
6256,0.5762684471987835
6623,0.7165036261149234
7827,0.9653424302020623
4329,0.1431657299122009
14032,0.15169438228872673
14950,0.12173559871443698
9967,0.9937298310287741
5305,0.2543360670544781
15196,0.04009342558940843
8443,0.2549761665263567
1885,0.2239462046290914
1568,0.039950881553333886
3706,0.8139863803044262
54,0.989929323160074
398,0.08528214062209358
9992,0.3448158205610445
16960,0.08319033335927672
9598,0.6898335568312566
16048,0.4023303861649619
3859,0.9843000995249096
2270,0.1286088802060008
5471,0.24014579998083999
4503,0.036951808914843884
14731,0.05436506501019093
4898,0.7893364152904406
3438,0.32333430152324133
8170,0.3550751875592394
7962,0.503156305231303
8180,0.08488383170064352
471,0.08717372746296423
5766,0.33195876562941573
5266,0.8475818764963557
13455,0.07730948067688105
16930,0.24769184830454571
206,0.45233782598523475
4780,0.024581239574014317
9991,0.9222301893291132
6076,0.4590058472410461
6227,0.03995066528523227
6071,0.07883078568010035
14535,0.8738271959825762
14744,0.05560753744648488
15806,0.5146673552730767
370,0.03251921739036628
15919,0.5830290482864783
15741,0.14566841117067056
4551,0.0583242003841356
2518,0.0915956526831462
13640,0.3814143117799901
10930,0.26808167702591057
12828,0.49371041605044597
15372,0.25017557627349396
6435,0.824152040175792
758,0.1914871177826481
14585,0.5482397213165687
16536,0.4257355189815143
2549,0.16903197440838105
5347,0.09025865613721291
10811,0.7721348959855455
12708,0.08848644700082821
3336,0.5723202564615943
2340,0.10797538805830395
15466,0.7893014709481939
2783,0.2568260820580246
11427,0.22931056012947085
317,0.1262393880111022
7006,0.9983650049008537
7486,0.35455914755205725
4895,0.15677551229758474
14058,0.02184322732536862
16355,0.02034198573100033
7700,0.6555229025128632
3976,0.06810607003708569
1112,0.7882456823547686
2760,0.4684776210405716
13881,0.22227797995391363
17005,0.09054325166150595
16957,0.33007263711679896
10772,0.014214670843840612
430,0.23227536325277925
11557,0.09102011595296661
714,0.42976181347860587
9059,0.07968951653471538
3797,0.08317882928743965
828,0.0972728911808542
3284,0.1707176726171392
5581,0.37610474703269975
3397,0.2447459600100273
4294,0.9496600170631371
16962,0.6709696512443264
11864,0.2142309197427105
7724,0.10599243507366814
1183,0.12418739218647785
2183,0.06871242122376169
6723,0.025227718624380252
2079,0.052764641706894544
7750,0.05765646701428569
12736,0.9565434752128422
13792,0.32946556704362107
12825,0.0998561371694984
193,0.3440612959180585
17732,0.20248503362260517
11066,0.0345910663845888
4041,0.10164825816151381
11461,0.27584814809052743
8061,0.1170554176207954
5234,0.13101093161335914
13466,0.8671712581295659
5247,0.09727205178546586
4511,0.6270393409096892
5058,0.06800672741064775
8924,0.13255041217923522
3511,0.04438308595179283
3191,0.7559148879858812
313,0.3556004884314717
2626,0.9970357473050669
14363,0.08138729841495737
15657,0.13410497055984666
14954,0.24011551288287908
12113,0.19795625943433873
137,0.6991951754813591
11829,0.35594909730402297
4296,0.13209404371553599
11982,0.9989412558521434
11279,0.0827658580758484
15066,0.6062771501934086
6982,0.23184058277514377
5042,0.7793755164190964
1266,0.06891624964048096
4073,0.13936914085404234
12532,0.330017549599486
14630,0.19776276677866444
11815,0.36262932743896203
7487,0.16305922809385437
16872,0.4922798213325521
451,0.1504173265759159
10138,0.4935562895796431
15788,0.22583152488265798
15668,0.07466947019858516
676,0.14467871279119013
444,0.21290133208472306
12070,0.6020124674718879
14034,0.23775873467116976
16385,0.06798308152933921
1278,0.5563890865472163
8686,0.22531947291455132
3559,0.7250746009358324
12983,0.429715417959803
16339,0.32204760663497456
3079,0.8020970184121503
8090,0.8027439541904
4955,0.5598754477879061
950,0.1273509075704794
11302,0.06199381657402225
3835,0.9059621452319666
3,0.056384423384582855
11901,0.2675348460069377
8241,0.9440546326876077
14249,0.20299487834575733
10205,0.8199632263782203
5724,0.5749660323287066
12203,0.055741087989190446
16738,0.1380428943965036
218,0.6233446350911611
12650,0.7712205209511277
11227,0.11473557384799549
12384,0.4618300369998871
12289,0.07517005711649408
9467,0.3348882856634919
14611,0.23076632881563922
16120,0.8389823738977811
16456,0.02103020678684738
3100,0.5281438221537511
6893,0.07530958807730201
16566,0.020204997244179148
13365,0.1721156942259177
9254,0.183016620535945
3723,0.29912991796680444
11138,0.2575607258898443
2622,0.07419048587431891
11910,0.7119185439573349
5001,0.12540824628153027
9541,0.1912623615168956
14895,0.5984447241419035
15549,0.08290976208486056
1417,0.23125522920279823
5190,0.0761013516809123
9577,0.21050300159720756
17755,0.6015212921514863
999,0.21397131824157478
1425,0.08850235778880312
1114,0.07560470628104675
9925,0.39893258292807393
10197,0.17722042329159204
1280,0.1276910469131245
7922,0.14505278881736627
9017,0.9990409710912945
17405,0.06047493147922999
6474,0.031082732721881712
6760,0.7255998194077635
12577,0.9146422678196091
12164,0.14860890123257395
6657,0.08405032375115137
2141,0.482638284174901
9001,0.8492222333418462
3214,0.2076292795767427
13330,0.977235165641622
6186,0.06101072570740831
1626,0.03333842465936061
3055,0.9661524285533016
15874,0.17695813888103715
1853,0.7819093860607428
13812,0.056590842550328875
4815,0.32929613309557026
8970,0.2546686649463675
9258,0.1935631175691771
13264,0.5370859888952296
3050,0.7124868444665601
10288,0.21965489687636044
10723,0.0777428261740421
16057,0.06853616068256219
11364,0.0701617589053711
14972,0.12607087662831945
14891,0.026582249877828652
214,0.3255595368740016
7869,0.044382177585897464
10121,0.3103268904904393
14213,0.05207336085438023
11207,0.058952687976141664
17151,0.13359729475980758
3087,0.5915270557453346
13344,0.24568255210316994
7739,0.30960183175521533
5838,0.053233519560061754
12017,0.08386489074085522
14998,0.9970638894775737
12699,0.32075119767327864
3803,0.0417076664010459
14715,0.17420805537597442
14000,0.2062039335801594
2139,0.14833319832301417
15367,0.2894936555220418
3862,0.49731147681122906
13081,0.29417088225620386
4342,0.18507729800678024
13220,0.28407679006443537
2022,0.4054666379821663
2950,0.030518539226723568
6552,0.08780977022892322
4372,0.4163265835771992
15531,0.3829930625638257
6983,0.0705369639466574
13837,0.4609651884698603
1086,0.155544577902455
16256,0.24639649327939442
14832,0.11895280972517495
5236,0.33288444587933563
8800,0.06598376873316207
5028,0.03551740807083716
16134,0.15426094739824067
418,0.6248851390612917
12014,0.8184243542947083
9269,0.6375544946606414
1290,0.8262620133751115
6439,0.2967652812260969
235,0.045312614799966615
5577,0.47614284044975885
4107,0.08817342450886173
2939,0.5838403001097277
13664,0.6653841852912928
734,0.0748961796072162
8412,0.12332132389825064
1379,0.3218617691124805
15021,0.38789475251630895
17345,0.5458742719907471
15115,0.2826791870498221
2055,0.044381529974303585
10372,0.8038296468521101
3506,0.5992554293420418
3662,0.060017624507393404
8977,0.07036019749113769
7848,0.35065295785717854
7389,0.07090187834710528
12770,0.8353591614778847
7646,0.10493485485163459
1244,0.5702778593588486
2786,0.06825522370554349
7665,0.04438160721789721
14940,0.4063142936516792
1861,0.9702130824925105
16453,0.6052752899158153
12973,0.24457799737881158
