,host_listings_count,accommodates,bedrooms,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost_t,room_type_Private room,room_type_Shared room
3644,0.006048526138355534,0.0181455784150666,0.007258231366026641,0.18145578415066602,0.18750431028902156,0.0,0.024194104553422136,0.0,0.0,0.0
44,0.0038669862988180053,0.0038669862988180053,0.0019334931494090026,0.05800479448227008,0.705724999534286,0.6283852735579258,0.2668220546184424,0.0,0.0,0.0
741,0.0008473573957299757,0.0016947147914599513,0.0008473573957299757,0.0016947147914599513,0.9532770701962227,0.25251250392753277,0.13642454071252608,0.0008473573957299757,0.0,0.0
445,0.0008178129647087414,0.0032712518588349656,0.0008178129647087414,0.024534388941262242,0.9200395852973341,0.2666070264950497,0.26497140056563223,0.0008178129647087414,0.0,0.0
15337,0.017055993163149933,0.006822397265259973,0.006822397265259973,0.10233595897889959,0.3070078769366988,0.9142012335448364,0.0034111986326299864,0.0,0.0034111986326299864,0.0
12029,0.00689372687902623,0.00689372687902623,0.003446863439513115,0.10340590318539344,0.4136236127415738,0.7962254545275295,0.017234317197565574,0.003446863439513115,0.0,0.0
17270,0.0,0.006732607116627792,0.001683151779156948,0.05049455337470844,0.6143503993922861,0.6143503993922861,0.0,0.0,0.0,0.0
14644,0.0,0.0034437118785112042,0.0008609279696278011,0.0008609279696278011,0.9685439658312761,0.1885432253484884,0.009470207665905811,0.0,0.0,0.0
17615,0.0,0.012593963000906632,0.006296981500453316,0.06296981500453316,0.755637780054398,0.3673239208597768,0.0,0.0,0.0,0.0
5678,0.0023683513258768757,0.011841756629384378,0.004736702651753751,0.07105053977630627,0.07105053977630627,0.8052394507981377,0.2131516193289188,0.0023683513258768757,0.0,0.0
15181,0.004975816211712782,0.004975816211712782,0.002487908105856391,0.07463724317569173,0.9080864586375826,0.30601269702033607,0.0,0.0,0.0,0.0
16552,0.0,0.006629286125052785,0.002946349388912349,0.0014731746944561745,0.8286607656315982,0.2578055715298305,0.0014731746944561745,0.0,0.0,0.0
28,0.005070853260048873,0.0025354266300244366,0.0025354266300244366,0.0760627989007331,0.0760627989007331,0.922895293328895,0.0,0.0,0.0025354266300244366,0.0
12150,0.006179033909662557,0.004119355939775037,0.008238711879550074,0.06179033909662556,0.06179033909662556,0.7476631030691693,0.010298389849437595,0.0,0.0,0.0
15108,0.10224513132492692,0.001762847091809085,0.0008814235459045425,0.0008814235459045425,0.9916014891426103,0.044071177295227124,0.016747047372186307,0.0,0.0008814235459045425,0.0
16133,0.0,0.00956913592267911,0.0038276543690716437,0.002870740776803733,0.3492734611777875,0.0038276543690716437,0.0019138271845358218,0.0,0.0,0.0
883,0.0008356234955994554,0.0016712469911989109,0.0008356234955994554,0.025068704867983665,0.9400764325493874,0.30500257589380125,0.0,0.0,0.0008356234955994554,0.0
1129,0.0008807295250083308,0.003522918100033323,0.0017614590500166615,0.026421885750249924,0.9908207156343721,0.0,0.0,0.0,0.0,0.0
3150,0.0008865428543096328,0.0008865428543096328,0.0008865428543096328,0.026596285629288986,0.9973607110983369,0.0,0.0026596285629288986,0.0,0.0,0.0008865428543096328
8607,0.0008881943644860437,0.0017763887289720874,0.0008881943644860437,0.02664583093458131,0.9992186600467992,0.0,0.0008881943644860437,0.0,0.0008881943644860437,0.0
5372,0.0,0.003414124404102139,0.0017070622020510695,0.025605933030766043,0.9602224886537266,0.26459464131791577,0.022191808626663905,0.0,0.0,0.0
15995,0.0008700811214026764,0.0034803244856107056,0.0008700811214026764,0.0008700811214026764,0.978841261578011,0.1357326549388175,0.002610243364208029,0.0,0.0,0.0
5504,0.0008318172236185611,0.004990903341711366,0.0033272688944742442,0.002495451670855683,0.9357943765708813,0.11728622853021711,0.0066545377889484884,0.0,0.0,0.0
14282,0.0,0.006689512678918206,0.005351610143134565,0.06689512678918207,0.13379025357836413,0.8138907092683818,0.0,0.0,0.0,0.0
13028,0.005730135025391668,0.005730135025391668,0.005730135025391668,0.17190405076175003,0.34380810152350005,0.5099820172598585,0.0,0.0,0.0,0.005730135025391668
7558,0.07328423002870092,0.0024983260237057135,0.0008327753412352379,0.024983260237057135,0.9368722588896425,0.30063189818592084,0.1057624683368752,0.0008327753412352379,0.0008327753412352379,0.0
506,0.019183818525171988,0.01438786389387899,0.004795954631292997,0.1438786389387899,0.5755145557551596,0.29255323250887283,0.3549006427156818,0.0,0.0,0.0
12939,0.010117273352376987,0.005058636676188493,0.0025293183380942466,0.0075879550142827394,0.9232011934044,0.20487478538563397,0.005058636676188493,0.0,0.0025293183380942466,0.0
12118,0.09091061984591789,0.014663003200954497,0.0029326006401908995,0.0029326006401908995,0.04105640896267259,0.35484467746309883,0.21407984673393565,0.0,0.0,0.0
2042,0.0006960258302892614,0.0013920516605785227,0.0006960258302892614,0.002982967844096834,0.09943226146989448,0.03609391091357169,0.00019886452293978895,0.0,0.0,0.0
4687,0.0008778915670266913,0.0035115662681067653,0.0008778915670266913,0.02633674701080074,0.9876280129050278,0.0,0.0008778915670266913,0.0,0.0,0.0008778915670266913
14276,0.03451700808152774,0.003540205957079768,0.000885051489269942,0.02655154467809826,0.9956829254286849,0.010620617871239305,0.000885051489269942,0.0,0.0,0.0
1620,0.002061540319963883,0.008246161279855531,0.004123080639927766,0.06184620959891649,0.18760016911671334,0.3030464270346908,0.7009237087877203,0.002061540319963883,0.0,0.0
16782,0.0,0.0008561026555207918,0.0008561026555207918,0.02568307966562375,0.9631154874608907,0.26539182321144544,0.0,0.0,0.0,0.0008561026555207918
14251,0.0,0.0017455552344576,0.0008727776172288,0.026183328516864,0.9818748193824,0.15709997110118398,0.0,0.0,0.0,0.0008727776172288
16117,0.0,0.013438547386264068,0.005375418954505627,0.0806312843175844,0.1612625686351688,0.720306139903754,0.00806312843175844,0.0,0.0,0.0
42,0.004380792359578233,0.002920528239718822,0.001460264119859411,0.043807923595782325,0.532996403748685,0.4818871595536056,0.6673407027757507,0.001460264119859411,0.0,0.0
2851,0.0031911648876591973,0.0063823297753183945,0.0031911648876591973,0.09573494662977591,0.28720483988932777,0.8903350036569161,0.2552931910127358,0.0031911648876591973,0.0031911648876591973,0.0
12879,0.0008476865650636386,0.006781492520509109,0.002543059695190916,0.02543059695190916,0.9536473856965935,0.02966902977722735,0.0008476865650636386,0.0,0.0,0.0
6008,0.0008292788850891682,0.003317115540356673,0.0008292788850891682,0.024878366552675047,0.9329387457253142,0.30268679305754637,0.0,0.0,0.0,0.0
5686,0.00254664156496237,0.015279849389774221,0.00509328312992474,0.07894588851383347,0.3819962347443555,0.6366603912405925,0.0509328312992474,0.00254664156496237,0.0,0.0
315,0.02543161030467546,0.01271580515233773,0.005449630779573313,0.054496307795733126,0.6630384115147531,0.5649450574824334,0.02543161030467546,0.0018165435931911042,0.0,0.0
15510,0.0017106088223151712,0.0034212176446303424,0.0017106088223151712,0.026514436745885155,0.9622174625522838,0.13257218372942578,0.011974261756206198,0.0008553044111575856,0.0,0.0
16644,0.011661770476697655,0.0024989508164352118,0.000832983605478404,0.02498950816435212,0.9371065561632045,0.303206032394139,0.0,0.0,0.0,0.0
8324,0.000876741216116606,0.003506964864466424,0.001753482432233212,0.026302236483498175,0.9863338681311816,0.0,0.0,0.0,0.0,0.0
13630,0.10191689450100645,0.0026357817543363735,0.0010543127017345493,0.02723641146147586,0.9884181578761401,0.036900944560709234,0.001757187836224249,0.0,0.0,0.0
2257,0.0008320138502053599,0.0016640277004107199,0.0008320138502053599,0.024960415506160797,0.9360155814810299,0.3036850553249564,0.0,0.0,0.0008320138502053599,0.0
7343,0.0020745642090552476,0.00829825683622099,0.004149128418110495,0.062236926271657424,0.37342155762994456,0.7572159363051653,0.10165364624370712,0.0020745642090552476,0.0,0.0
958,0.026650178933545893,0.004996908550039855,0.0016656361833466183,0.024984542750199276,0.9369203531324728,0.288155059718965,0.015823543741792876,0.0,0.0,0.0
920,0.0,0.0025848511821713097,0.0025848511821713097,0.0775455354651393,0.09046979137599584,0.9383009791281854,0.031018214186055718,0.0,0.0025848511821713097,0.0
4252,0.0008850207808008505,0.001770041561601701,0.0008850207808008505,0.02655062342402552,0.9956483784009569,0.0,0.0008850207808008505,0.0,0.0,0.0
6141,0.003756526209618456,0.007513052419236912,0.003756526209618456,0.007513052419236912,0.6761747177313221,0.47332230241192547,0.12396536491740905,0.003756526209618456,0.0,0.0
5659,0.0021837392648474327,0.004367478529694865,0.0021837392648474327,0.003821543713483007,0.6141766682383405,0.1474024003772017,0.005459348162118582,0.0005459348162118582,0.0,0.0
1775,0.000887651308696618,0.001775302617393236,0.000887651308696618,0.02662953926089854,0.9986077222836952,0.0,0.0,0.0,0.0,0.000887651308696618
15348,0.01960662673083507,0.015082020562180823,0.003016404112436165,0.04524606168654247,0.5504937505196,0.5504937505196,0.0,0.0,0.0,0.0
10545,0.052868033553189704,0.002643401677659485,0.0008811338925531617,0.02731515066914801,0.9912756291223069,0.09516246039574146,0.0035245355702126467,0.0008811338925531617,0.0,0.0
10090,0.04045102173358121,0.015169133150092955,0.005056377716697652,0.005056377716697652,0.14157857606753424,0.7989076792382289,0.1264094429174413,0.0,0.005056377716697652,0.0
7584,0.005118924679818251,0.007678387019727375,0.0025594623399091253,0.005118924679818251,0.30713548078909503,0.8369441851502839,0.30969494312900414,0.0025594623399091253,0.0025594623399091253,0.0
8053,0.002655926488749423,0.0017706176591662823,0.0008853088295831411,0.026559264887494233,0.9959724332810337,0.055774456263737886,0.027444573717077373,0.0008853088295831411,0.0,0.0
13578,0.0017404275538475723,0.0026106413307713586,0.0017404275538475723,0.02697662708463737,0.9789904990392594,0.13575334920011065,0.0008702137769237862,0.0,0.0,0.0
17230,0.011790261978960867,0.0025264847097773288,0.0008421615699257762,0.025264847097773286,0.9474317661664983,0.2998095188935763,0.0,0.0008421615699257762,0.0008421615699257762,0.0
12266,0.0,0.0017538373851640036,0.0012276861696148024,0.02718447947004206,0.9865335291547521,0.1332916412724643,0.006138430848074013,0.0008769186925820018,0.0,0.0
9501,0.002312007417163029,0.002312007417163029,0.002312007417163029,0.06936022251489087,0.2080806675446726,0.8392586924301795,0.004624014834326058,0.0,0.002312007417163029,0.0
3453,0.0008807452505194769,0.0017614905010389537,0.0008807452505194769,0.026422357515584305,0.9908384068344115,0.0,0.0008807452505194769,0.0,0.0,0.0
6746,0.0008834847572594803,0.0017669695145189606,0.0008834847572594803,0.026504542717784407,0.9939203519169153,0.0,0.006184393300816362,0.0,0.0,0.0
592,0.0008839157338749508,0.0008839157338749508,0.0008839157338749508,0.026517472016248524,0.9944052006093196,0.0,0.0,0.0,0.0,0.0
15590,0.04700745290158734,0.002350372645079367,0.002350372645079367,0.070511179352381,0.8578860154539689,0.4207167034692067,0.002350372645079367,0.0,0.002350372645079367,0.0
14805,0.0,0.0009980876343178547,0.0004990438171589273,0.01497131451476782,0.04491394354430346,0.04691011881293917,0.0,0.0,0.0,0.0
3041,0.0008826597461715944,0.0017653194923431888,0.0008826597461715944,0.026479792385147832,0.9929922144430436,0.0,0.0,0.0,0.0008826597461715944,0.0
4982,0.009936257107489768,0.009936257107489768,0.009936257107489768,0.1490438566123465,0.8942631396740791,0.1490438566123465,0.03477689987621419,0.0,0.004968128553744884,0.0
11770,0.0008784916887566365,0.001756983377513273,0.0008784916887566365,0.026354750662699093,0.988303149851216,0.10629749433955302,0.009663408576323002,0.0,0.0,0.0
13601,0.0007354427424886751,0.0029417709699547006,0.0022063282274660256,0.022063282274660256,0.8273730852997596,0.06471896133900341,0.0,0.0,0.0,0.0
7204,0.0008492657728868435,0.001698531545773687,0.0013588252366189496,0.001698531545773687,0.9554239944976989,0.23354808754388195,0.07473538801404223,0.0008492657728868435,0.0,0.0
16177,0.03923924116238783,0.0008719831369419519,0.0008719831369419519,0.026159494108258557,0.9809810290596959,0.15695696464955133,0.0026159494108258558,0.0,0.0,0.0008719831369419519
15536,0.0026294220307083002,0.0043823700511805,0.0017529480204722002,0.026294220307083,0.9860332615156125,0.056970810665346504,0.0008764740102361001,0.0008764740102361001,0.0,0.0
11035,0.0008368855750278252,0.0016737711500556503,0.0008368855750278252,0.025106567250834756,0.9414962719063033,0.3054632348851562,0.010042626900333902,0.0,0.0,0.0
7755,0.000858539429837603,0.001717078859675206,0.000858539429837603,0.02575618289512809,0.9658568585673034,0.0,0.0,0.0,0.000858539429837603,0.0
10954,0.002513195298445303,0.0016754635322968688,0.0008377317661484344,0.0008377317661484344,0.9424482369169886,0.3015834358134364,0.00586412236303904,0.0,0.0008377317661484344,0.0
13699,0.032056249985276904,0.006254878045907688,0.002345579267215383,0.003909298778692305,0.8795922252057686,0.14308033530013836,0.002345579267215383,0.000781859755738461,0.0,0.0
11016,0.005538245140525229,0.022152980562100917,0.00775354319673532,0.005538245140525229,0.16060910907523163,0.0,0.6645894168630275,0.005538245140525229,0.0,0.0
5496,0.0008863260030849024,0.001772652006169805,0.0008863260030849024,0.026589780092547075,0.9971167534705153,0.031021410107971586,0.03899834413573571,0.0,0.0008863260030849024,0.0
16522,0.0,0.006982298086314128,0.003491149043157064,0.02618361782367798,0.9818856683879242,0.15797449420285714,0.0,0.0,0.0,0.0
10788,0.0008862712307806271,0.0026588136923418816,0.001240779723092878,0.026588136923418815,0.9970551346282056,0.0,0.0017725424615612543,0.0,0.0,0.0
5649,0.003992272979542186,0.004435858866157984,0.002217929433078992,0.002217929433078992,0.4990341224427732,0.03326894149618488,0.002217929433078992,0.0004435858866157984,0.0,0.0
13160,0.012834117962676923,0.02352921626490769,0.008556078641784615,0.0042780393208923075,0.05989255049249231,0.2139019660446154,0.08556078641784616,0.0021390196604461537,0.0,0.0
17598,0.009597023025059668,0.003489826554567152,0.000872456638641788,0.02617369915925364,0.9815137184720115,0.07154144436862661,0.0,0.0,0.0,0.0
301,0.0,0.013764570213316342,0.006882285106658171,0.2133508383064033,0.4129371063994903,0.7226399361991079,0.020646855319974514,0.006882285106658171,0.0,0.0
10661,0.002482874918025552,0.001655249945350368,0.000827624972675184,0.000827624972675184,0.931078094259582,0.26649524120140927,0.14897249508153312,0.000827624972675184,0.000827624972675184,0.0
9616,0.006082909504141732,0.006082909504141732,0.004055273002761155,0.06082909504141732,0.7400873230039108,0.6123462234169343,0.0,0.0020276365013805774,0.0,0.0
13236,0.0,0.0055784671352627265,0.0027892335676313633,0.0027892335676313633,0.019524634973419545,0.9343932451565068,0.16177554692261908,0.0027892335676313633,0.0027892335676313633,0.0
8046,0.015263230879650674,0.010175487253100449,0.0050877436265502245,0.15263230879650674,0.15263230879650674,0.44263369550986953,0.09666712890445427,0.0,0.0,0.0
3883,0.0008871804024708028,0.0017743608049416056,0.0008871804024708028,0.026615412074124083,0.9980779527796532,0.0,0.012420525634591239,0.0,0.0008871804024708028,0.0
210,0.0070798312542987565,0.004719887502865837,0.0023599437514329187,0.07315825629442048,0.4247898752579254,0.8023808754871924,0.15811623134600555,0.0,0.0,0.0
16830,0.017589668885684286,0.0016752065605413606,0.0008376032802706803,0.025128098408120407,0.9423036903045152,0.29064833825392605,0.0,0.0008376032802706803,0.0,0.0
4596,0.0037531523764973923,0.01501260950598957,0.0037531523764973923,0.026272066635481744,0.9007565703593742,0.16889185694238265,0.16889185694238265,0.0037531523764973923,0.0,0.0
10240,0.053092804831789055,0.0026546402415894526,0.001061856096635781,0.027431282496424344,0.9954900905960448,0.026546402415894527,0.013273201207947264,0.0008848800805298176,0.0,0.0
413,0.01192767153914368,0.002385534307828736,0.004771068615657472,0.07156602923486208,0.42939617540917246,0.8110816646617702,0.2123125533967575,0.0,0.0,0.0
15587,0.0019281897108774074,0.0038563794217548147,0.0019281897108774074,0.05784569132632222,0.771275884350963,0.5958106206611189,0.0,0.0,0.0,0.0
12458,0.002557554515666741,0.0017050363437778274,0.0008525181718889137,0.02557554515666741,0.959082943375028,0.26513315145745214,0.0017050363437778274,0.0,0.0,0.0
11569,0.0008473027730161242,0.0016946055460322483,0.0008473027730161242,0.025419083190483728,0.9532156196431397,0.27876261232230487,0.004236513865080621,0.0008473027730161242,0.0,0.0
9323,0.004692020929829432,0.009384041859658864,0.004692020929829432,0.07038031394744149,0.8562938196938714,0.297943329044169,0.06803430348252677,0.002346010464914716,0.0,0.0
14962,0.0,0.01568317190409186,0.009409903142455114,0.23524757856137787,0.7057427356841336,0.15683171904091858,0.0,0.0,0.0,0.0
13036,0.01114488586858688,0.00278622146714672,0.00278622146714672,0.00278622146714672,0.08080042254725488,0.9473152988298847,0.0,0.0,0.00278622146714672,0.0
12981,0.005040117217393454,0.0008400195362322424,0.0008400195362322424,0.02520058608696727,0.9450219782612727,0.3066071307247685,0.0016800390724644849,0.0,0.0008400195362322424,0.0
11805,0.016232717799552335,0.0017087071367949827,0.0008543535683974914,0.025630607051924742,0.9611477644471778,0.2657039597716198,0.0017087071367949827,0.0,0.0,0.0
6911,0.002319469935523517,0.004638939871047034,0.002319469935523517,0.002319469935523517,0.08118144774332309,0.20179388439054596,0.17396024516426378,0.002319469935523517,0.0,0.0
5312,0.004202269308659746,0.0033618154469277966,0.0016809077234638983,0.026054069713690422,0.9455105944484428,0.281552043680203,0.009244992479051441,0.0,0.0,0.0
4346,0.33813587993485783,0.005829928964394101,0.00349795737863646,0.09036389894810856,0.5246936067954691,0.7433159429602478,0.014574822410985252,0.0,0.0,0.0
14067,0.056290042267923245,0.0008401498845958693,0.0008401498845958693,0.0008401498845958693,0.945168620170353,0.3066547078774923,0.0,0.0,0.0,0.0008401498845958693
7352,0.004015768980846963,0.016063075923387852,0.004015768980846963,0.12047306942540888,0.12047306942540888,0.34937190133368573,0.12047306942540888,0.0,0.0,0.0
14552,0.02292078577569039,0.0026447060510411988,0.0008815686836803996,0.02644706051041199,0.9917647691404496,0.056420395755545576,0.0026447060510411988,0.0,0.0,0.0
812,0.0025719384416831113,0.0051438768833662225,0.0025719384416831113,0.07715815325049334,0.07715815325049334,0.9336136543309693,0.0025719384416831113,0.0,0.0025719384416831113,0.0
14533,0.004490516464840045,0.0025660094084800256,0.0025660094084800256,0.019245070563600194,0.7216901461350073,0.04169765288780042,0.0,0.0,0.0,0.0
10300,0.0,0.0034015667009132666,0.0008503916752283167,0.0017007833504566333,0.9566906346318562,0.2619206359703215,0.06888172569349364,0.0,0.0,0.0
10925,0.005269911819146958,0.02634955909573479,0.015809735457440875,0.15809735457440874,0.4742920637232262,0.4110531218934627,0.1001283245637922,0.0,0.0,0.0
11775,0.0,0.0026369508750983726,0.0008789836250327908,0.026369508750983723,0.9888565781618897,0.07383462450275442,0.0,0.0,0.0,0.0
6482,0.0068704796093545266,0.00763386623261614,0.00381693311630807,0.002290159869784842,0.09160639479139368,0.08473591518203916,0.023664985321110034,0.000763386623261614,0.0,0.0
11698,0.028750290567015942,0.0016911935627656437,0.0010147161376593862,0.025367903441484655,0.9512963790556747,0.28158372820047967,0.0025367903441484655,0.0,0.0,0.0
9930,0.009306760147835587,0.002538207313046069,0.0008460691043486896,0.02538207313046069,0.9518277423922759,0.28766349547855447,0.005922483730440828,0.0008460691043486896,0.0008460691043486896,0.0
13728,0.0,0.013482878829567191,0.013482878829567191,0.4044863648870157,0.6067295473305236,0.0,0.0,0.0,0.013482878829567191,0.0
12513,0.0048957711864154275,0.003263847457610285,0.0008159618644025713,0.02447885593207714,0.9179570974528927,0.29782608050693854,0.0,0.0,0.0,0.0
756,0.0,0.006174807477331955,0.002469922990932782,0.018524422431995865,0.694665841199845,0.22538047292261634,0.004322365234132369,0.0,0.0,0.0
9064,0.03961366497556702,0.003444666519614524,0.001722333259807262,0.02669616552701256,0.9688124586415848,0.2109858243263896,0.00861166629903631,0.0,0.0,0.0
7559,0.0017422102776344173,0.002613315416451626,0.0017422102776344173,0.026133154164516257,0.9799932811693597,0.13502129651666733,0.0,0.0,0.0,0.0
12727,0.0017145246228196455,0.0017145246228196455,0.0008572623114098228,0.02571786934229468,0.9644201003360505,0.24003344719475037,0.0017145246228196455,0.0,0.0,0.0
11616,0.007629965207702994,0.006782191295735995,0.0010173286943603991,0.02543321735900998,0.9537456509628742,0.28909090398074677,0.0008477739119669993,0.0,0.0008477739119669993,0.0
8723,0.004991037329309485,0.003327358219539657,0.0016636791097698286,0.02578702620143234,0.9358194992455285,0.14640376165974492,0.0008318395548849143,0.0008318395548849143,0.0,0.0
12804,0.06838262686652677,0.002630101033327953,0.000876700344442651,0.02630101033327953,0.9862878874979824,0.10432734098867547,0.002630101033327953,0.0,0.0,0.0
3697,0.01728202909733497,0.005760676365778324,0.002880338182889162,0.008641014548667485,0.040324734560448265,0.8842638221469726,0.0374443963775591,0.002880338182889162,0.0,0.0
2401,0.0033008537411400004,0.006601707482280001,0.0016504268705700002,0.0495128061171,0.6024058077580501,0.55784428225266,0.5314374523235401,0.0,0.0,0.0
16717,0.03133215632834007,0.0034813507031488966,0.0017406753515744483,0.0017406753515744483,0.9791298852606272,0.07049735173876516,0.0,0.0,0.0,0.0
9502,0.010811369952364317,0.0054056849761821586,0.0054056849761821586,0.16217054928546476,0.648682197141859,0.35677520842802246,0.15135917933310042,0.0,0.0054056849761821586,0.0
16925,0.0008405203636364063,0.0008405203636364063,0.0008405203636364063,0.07564683272727657,0.9455854090909572,0.3000657698181971,0.0,0.0,0.0,0.0
14649,0.12006767575378939,0.004708536304070172,0.002825121782442103,0.07062804456105258,0.36491156356543836,0.8522450710367012,0.004708536304070172,0.0,0.0,0.0
572,0.003797767293717098,0.005696650940575647,0.001898883646858549,0.05696650940575647,0.05696650940575647,0.32470910361281186,0.8658909429674984,0.001898883646858549,0.0,0.0
17535,0.008505224056641825,0.0025515672169925474,0.0008505224056641825,0.025515672169925476,0.9568377063722053,0.07144388207579133,0.0,0.0,0.0,0.0
1748,0.007497676482016265,0.0016661503293369476,0.0011663052305358633,0.024992254940054217,0.9372095602520331,0.3032393599393245,0.009163826811353212,0.0008330751646684738,0.0,0.0
7505,0.009082286105629027,0.009082286105629027,0.004541143052814513,0.0681171457922177,0.2043514373766531,0.8264880356122415,0.011352857632036284,0.0022705715264072566,0.0,0.0
11583,0.0,0.008681586160616834,0.00260447584818505,0.0260447584818505,0.9766784430693938,0.07726611682948982,0.01302237924092525,0.0,0.0,0.0
16144,0.0,0.0017415280855326723,0.0008707640427663362,0.026122921282990083,0.9796095481121282,0.1297438423721841,0.0008707640427663362,0.0,0.0,0.0
3569,0.006879224571746172,0.001719806142936543,0.0008599030714682715,0.026656995215516417,0.9673909554018055,0.2390530538681795,0.012038643000555802,0.0,0.0,0.0
11405,0.0026139027247043286,0.005227805449408657,0.0026139027247043286,0.0026139027247043286,0.8713009082347762,0.3119257251480499,0.03223813360468672,0.0,0.0,0.0
11122,0.0,0.007943511533359805,0.0034043620857256303,0.034043620857256304,0.034043620857256304,0.2587315185151479,0.0011347873619085434,0.0,0.0,0.0
4181,0.004414782944429417,0.0026488697666576504,0.0017659131777717667,0.0264886976665765,0.9933261624966189,0.020308001544375318,0.019425044955489437,0.0008829565888858834,0.0,0.0
10943,0.8145452958930026,0.0019359365321283484,0.0009679682660641742,0.014519523990962614,0.544482149661098,0.16407062109787754,0.0,0.0,0.0,0.0
9119,0.0036007914750139313,0.010802374425041793,0.0036007914750139313,0.0036007914750139313,0.05041108065019504,0.3096680668511981,0.8461859966282739,0.0036007914750139313,0.0,0.0
2013,0.0008850220401106852,0.0017700440802213705,0.0008850220401106852,0.026550661203320558,0.9956497951245209,0.0,0.0026550661203320557,0.0,0.0,0.0
8659,0.02116820358285491,0.014112135721903275,0.007056067860951637,0.09878495005332293,0.6350461074856474,0.04233640716570982,0.27518664657711384,0.007056067860951637,0.0,0.0
967,0.005613980725987639,0.0028069903629938196,0.0028069903629938196,0.0028069903629938196,0.08420971088981459,0.03929786508191348,0.9656046848698739,0.0028069903629938196,0.0028069903629938196,0.0
15374,0.005797626844652781,0.0024846972191369062,0.0016564648127579374,0.004141162031894844,0.9317614571763398,0.29236603945177597,0.0049693944382738124,0.0,0.0,0.0
17066,0.0008375743024943438,0.0033502972099773752,0.0008375743024943438,0.0016751486049886876,0.9422710903061368,0.29733887738549203,0.0,0.0,0.0,0.0
12218,0.16060227247919456,0.007771077700606188,0.002590359233535396,0.07771077700606188,0.9454811202404195,0.17355406864687153,0.0,0.0,0.0,0.0
8565,0.8248480921657908,0.0009802116365606546,0.0004901058182803273,0.014703174548409819,0.5513690455653681,0.10047169274746709,0.0004901058182803273,0.0,0.0,0.0
3954,0.005575117303823119,0.005575117303823119,0.0027875586519115593,0.08362675955734679,0.08362675955734679,0.9477699416499302,0.0027875586519115593,0.0027875586519115593,0.0,0.0
11755,0.0,0.031791202832888193,0.010597067610962732,0.15895601416444097,0.47686804249332293,0.3973900354111024,0.005298533805481366,0.0,0.0,0.0
521,0.016002042707919887,0.01000127669244993,0.004000510676979972,0.06000766015469958,0.6000766015469958,0.6180788995934057,0.022002808723389847,0.002000255338489986,0.0,0.0
4218,0.0008874030556831515,0.001774806111366303,0.0008874030556831515,0.026622091670494542,0.9983284376435454,0.0,0.004437015278415757,0.0,0.0008874030556831515,0.0
9608,0.018495918191768223,0.0035230320365272805,0.0017615160182636402,0.027303498283086425,0.9908527602732977,0.0,0.0008807580091318201,0.0,0.0,0.0
13457,0.8181315257653806,0.0009722299771424606,0.0004861149885712303,0.01458344965713691,0.5468793621426341,0.15312622139993753,0.0,0.0,0.0,0.0
14607,0.0008760760598280242,0.0008760760598280242,0.0008760760598280242,0.026282281794840726,0.9855855673065272,0.16382622318784054,0.0008760760598280242,0.0008760760598280242,0.0,0.0008760760598280242
3542,0.006771534387467195,0.020314603162401586,0.006771534387467195,0.20314603162401584,0.2370037035613518,0.14220222213681108,0.1218876189744095,0.0,0.0,0.0
10002,0.02232108499247035,0.011160542496235175,0.005580271248117588,0.16740813744352764,0.3348162748870553,0.48548359858623014,0.07812379747364623,0.0,0.005580271248117588,0.0
9472,0.0016920834796564318,0.0033841669593128636,0.0008460417398282159,0.0008460417398282159,0.9517969573067429,0.2605808558670905,0.0693754226659137,0.0,0.0,0.0
13736,0.0017493538585551904,0.003498707717110381,0.0008746769292775952,0.026240307878327856,0.9840115454372945,0.13557492403802726,0.0008746769292775952,0.0,0.0,0.0
2802,0.0,0.00899666346000908,0.00449833173000454,0.0674749759500681,0.3598665384003632,0.699490584015706,0.01349499519001362,0.0,0.0,0.0
3758,0.0036681277096716532,0.009170319274179134,0.00550219156450748,0.0550219156450748,0.6694333070150768,0.04951972408056732,0.0018340638548358266,0.0018340638548358266,0.0,0.0
4405,0.0008867907824104993,0.003547163129641997,0.0008867907824104993,0.026603723472314978,0.9976396302118117,0.0,0.0017735815648209986,0.0,0.0,0.0
6242,0.0008696455227200044,0.0017392910454400088,0.0008696455227200044,0.002608936568160013,0.9783512130600049,0.10522710824912053,0.09044313436288046,0.0008696455227200044,0.0,0.0
16723,0.16154592132257597,0.007023735709677216,0.001755933927419304,0.05267801782257912,0.640915883508046,0.640915883508046,0.0,0.0,0.0,0.0
13874,0.0015553248341226547,0.00933194900473593,0.0015553248341226547,0.046659745023679644,0.567693564454769,0.567693564454769,0.0,0.0,0.0015553248341226547,0.0
11211,0.003586688556281398,0.005738701690050236,0.002869350845025118,0.021520131337688386,0.8070049251633145,0.26039358918602945,0.0,0.0,0.0,0.0
2968,0.0017734298105363084,0.0017734298105363084,0.0008867149052681542,0.026601447158044626,0.9975542684266735,0.0,0.0026601447158044627,0.0,0.0,0.0
9157,0.0028874851704961844,0.005774970340992369,0.0028874851704961844,0.08662455511488552,0.08662455511488552,0.5197473306893131,0.0721871292624046,0.0,0.0,0.0
16744,0.0736440545978672,0.003347457027175782,0.0008368642567939455,0.025105927703818365,0.9414722888931887,0.3054554537297901,0.0,0.0008368642567939455,0.0008368642567939455,0.0
